timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0.0,1.3498336439538208,-0.4796593459003077,-0.09706251346286356,-0.6612927025935891,-0.0790195442357439,-0.2992792129561439
10.0,1.4086196450005006,-0.472734991951665,-0.20428039162658787,-0.5189536015720936,-0.03159424412219278,-0.2277285839235608
20.0,1.5131280913057097,-0.5558272393353771,-0.19856210479118921,-0.3877016241124099,-0.03159424412219278,-0.15165410866827245
30.0,1.3890243113182739,-0.5350541774894491,-0.2528858297274763,-0.32786376606557277,-0.07201135211370091,-0.09810654113421029
40.0,1.385758422371236,-0.5364390482791775,-0.2528858297274763,-0.09209934444233976,-0.10714831535572462,0.01240455944901809
50.0,1.3890243113182739,-0.5752154303915766,-0.24573797118322793,0.052196307795946,-0.12586882855844217,0.04111713445435143
60.0,1.2812499760660272,-0.5904490090785905,-0.2728998336513715,0.17562208038846838,-0.1358531022665582,0.05690443453766976
70.0,1.1865391966019314,-0.6236859080320752,-0.3129278414991619,0.2741018249669143,-0.1458373759746742,0.07943134225889593
80.0,1.1440826402904405,-0.651383323826646,-0.354385421055802,0.3218742838435445,-0.15524563389193738,0.11940737112484237
90.0,1.104891972925987,-0.65692280698556,-0.3844064269416448,0.33084181025383347,-0.16167781022312755,0.1949279060263301
100.0,1.1016260839789491,-0.633380003560175,-0.37582899668854675,0.46421338486504,-0.2472161551647754,0.22142471961646087
110.0,1.059169527667458,-0.6541530654061031,-0.3815472835239454,0.6412812699845635,-0.3403387080193191,0.2399817214687824
120.0,1.02651063819708,-0.7026235430466017,-0.39012471377704344,0.8752521863257388,-0.42184494242499704,0.26823267951261526
130.0,0.9742564150444758,-0.7718670825330284,-0.4430188670044806,1.1449301623733372,-0.49211886890904444,0.31550225637027013
140.0,0.7358465219107179,-0.7857157904303137,-0.49591302023191797,1.3837924567564883,-0.5723770691012079,0.3864989450490525
150.0,0.6835922987581132,-0.8397257512297266,-0.5102087373204146,1.8424406711590846,-0.7434537589845036,0.5809320092330784
160.0,0.37333284878952405,-0.674926127252031,-0.6588841950407789,2.0863573895189442,-0.8735373250854384,0.6936588712315094
170.0,0.5529567408766021,-0.9048146783469676,-0.4716103011814738,2.3798400720374913,-1.020613357016532,0.7978919811383304
180.0,0.38313051563063744,-0.8120283354351558,-0.5631028905478519,2.5560927274833523,-1.1068237203808415,0.9286219046352822
190.0,0.24269729090801287,-0.7400150543692722,-0.5216453109912119,2.688322980551431,-1.1899619995272692,1.0142980126897818
200.0,0.16431595617910616,-0.6873899643595878,-0.5673916056744008,2.6196806420290377,-1.366414836791858,1.1292406361034153
210.0,0.09246639934427499,-0.6486135822471889,-0.4058500025743896,2.4913634913945395,-1.399151734238662,1.1630309976852546
220.0,0.00428739777425491,-0.6070674585553328,-0.26575197510712323,2.4634826365552773,-1.3757270920773124,1.1810340591837754
230.0,-0.22105893957135192,-0.5419785314380917,-0.19570296137348997,2.5958759355580887,-1.3364620156675102,1.2013452054897988
240.0,-0.40394872060546766,-0.49212318300786456,-0.18998467453809134,2.80375950234206,-1.3224456314234243,1.2424291150633469
250.0,-0.48886183322844995,-0.4533468008954656,-0.23573096922128042,3.011806115060763,-1.4155681842779677,1.359679823284483
260.0,-0.3680239421880521,-0.4090309356241525,-0.30577998295491354,3.209906925760783,-1.510514787136879,1.4121195101109438
270.0,-0.5084571669106767,-0.19991544637514388,-0.24716754289207768,3.1978415265905755,-1.6007572610371585,1.4419399658238785
280.0,-0.413746387446581,-0.1583693226832879,-0.16854109890534644,3.157080042907444,-1.6722792217347202,1.4577272659071967
